Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-26 00:00:00-04:00,37.349944871972305,37.444500251610386,36.98117384150466,37.32157897949219,6807200,0.0,0.0
2024-04-29 00:00:00-04:00,37.27429768261663,37.397222561791345,37.15137641049842,37.32157897949219,9570400,0.0,0.0
2024-04-30 00:00:00-04:00,37.43505283620205,37.501242335170545,36.62186344080943,36.65968704223633,12085000,0.0,0.0
2024-05-01 00:00:00-04:00,36.33819021277364,36.432745600354785,35.92214145753705,36.13962173461914,11142200,0.0,0.0
2024-05-02 00:00:00-04:00,36.413833727661306,36.725872998749246,36.34764423507722,36.56512451171875,10021200,0.0,0.0
2024-05-03 00:00:00-04:00,36.38546443926279,36.63131419483678,36.0356052100837,36.59349060058594,8070800,0.0,0.0
2024-05-06 00:00:00-04:00,36.85824645388547,37.331030534012875,36.801511065729926,36.914981842041016,9853600,0.0,0.0
2024-05-07 00:00:00-04:00,36.063974095637306,36.19635307944654,35.468265061439,35.53445816040039,15953100,0.0,0.0
2024-05-08 00:00:00-04:00,35.11840772539255,35.54391420168103,35.02385233379821,35.487178802490234,9648400,0.0,0.0
2024-05-09 00:00:00-04:00,35.789753497982495,36.02614553854263,35.723564015190156,35.96941375732422,7583000,0.0,0.0
2024-05-10 00:00:00-04:00,36.281453990558916,36.34764348177122,35.72356855958612,35.780303955078125,6165200,0.0,0.0
2024-05-13 00:00:00-04:00,35.96942177059599,36.08288896536734,35.818130975215176,36.026153564453125,6142900,0.0,0.0
2024-05-14 00:00:00-04:00,36.06397470934,36.08288650835697,35.72356954114828,35.89377212524414,5925100,0.0,0.0
2024-05-15 00:00:00-04:00,35.780301883212495,35.86540316799432,35.250782377119265,35.704654693603516,7873600,0.0,0.0
2024-05-16 00:00:00-04:00,35.710399007456346,35.767793506566,35.404279199037475,35.499942779541016,7899500,0.436,0.0
2024-05-17 00:00:00-04:00,35.67213701053214,35.95912048129475,35.59560613875927,35.863460540771484,6458500,0.0,0.0
2024-05-20 00:00:00-04:00,35.911290836323246,35.96868534147996,35.60517464484457,35.643436431884766,3736900,0.0,0.0
2024-05-21 00:00:00-04:00,35.6816994084108,35.84432567659423,35.423413205431885,35.45211410522461,6526900,0.0,0.0
2024-05-22 00:00:00-04:00,35.193829065228506,35.29905718649636,34.859011983995075,34.97380828857422,9517000,0.0,0.0
2024-05-23 00:00:00-04:00,35.394715921302854,35.538209472552744,34.75378633055657,34.83987808227539,7323700,0.0,0.0
2024-05-24 00:00:00-04:00,35.12686538696289,35.289488006735716,35.050334519404416,35.12686538696289,8183700,0.0,0.0
2024-05-28 00:00:00-04:00,35.70083195665718,35.86345822407282,35.509508438776905,35.77736282348633,8891700,0.0,0.0
2024-05-29 00:00:00-04:00,35.88258505514378,35.89215323749736,35.39471358168945,35.50950622558594,5612100,0.0,0.0
2024-05-30 00:00:00-04:00,35.29905772238114,35.51907850237563,35.22252685149988,35.327754974365234,5245400,0.0,0.0
2024-05-31 00:00:00-04:00,35.51907834224612,35.9495553660306,35.45211565512328,35.93998718261719,4452700,0.0,0.0
2024-06-03 00:00:00-04:00,35.68169769488025,35.691265877415866,34.76334922785185,34.82074737548828,7013500,0.0,0.0
2024-06-04 00:00:00-04:00,34.0363255571783,34.11285277439427,33.758906640236226,34.01719284057617,14236100,0.0,0.0
2024-06-05 00:00:00-04:00,34.11285325175803,34.11285325175803,33.70150896203737,33.79717254638672,5522100,0.0,0.0
2024-06-06 00:00:00-04:00,33.854570075458376,34.01719635879982,33.739777413165726,33.91196823120117,7633100,0.0,0.0
2024-06-07 00:00:00-04:00,33.81630093547912,34.084155317089696,33.60584835251889,33.73020553588867,9836900,0.0,0.0
